"cast_id","cast_name","gender","movie_id","k_role","is_main_cast","index","id","k_title","k_type","k_release_date","k_region","k_movie_year","k_genres","is_rating","rating_num","rating_people","k_rating_people","rating_index","k_movie_id","k_cast_id","uid","portray"
"27504104","王宏","男","25754848","演员","是","32","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55008257","1060","黎纲"
"27480371","胡歌","男","35613241","演员","是","1","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54960791","1061","梅晓歌"
"27480371","胡歌","男","26683725","演员","是","21","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54960791","1062","胡歌"
"27480371","胡歌","男","25994712","演员","是","1","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","54960791","1063","明台"
"27480371","胡歌","男","25754848","演员","是","1","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54960791","1064","梅长苏/苏哲/林殊"
"27501552","耿乐","男","26683725","演员","是","13","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55003153","1065","薛栾"
"27553398","于彭","女","33442331","演员","否","999","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","55106845","1066","邻居阿姨"
"27484683","王正权","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54969415","1067","老专家"
"27484683","王正权","男","27088993","演员","是","15","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54969415","1068","舅舅"
"27484005","张衣","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54968059","1069","张家权"
"27541364","张博","男","26665065","演员","是","6","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55082777","1070","荀飞盏"
"27247159","黄晓明","男","26665065","演员","是","1","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","54494367","1071","萧平章"
"27483821","刘旭","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54967691","1072","宋海平"
"27547505","王砚辉","男","35613241","演员","是","22","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","55095059","1073","马广群"
"27554130","彤阳","男","34792296","演员","是","51","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55108309","1074","年轻马大妈"
"27481231","郭涛","男","25870290","演员","是","1","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54962511","1075","侯三寿"
"27482854","霍桠明","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54965757","1076","王勇"
"27482854","霍桠明","男","34792295","演员","是","42","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54965757","1077","陈主任"
"27482854","霍桠明","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54965757","1078","桓王"
"27482854","霍桠明","男","26345137","演员","是","10","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","54965757","1079","叶梓强"
"27482854","霍桠明","男","26088457","演员","是","12","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","54965757","1080","吴队长"
"27484844","刘梦珂","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54969737","1081","明月"
"27549357","张慧雯","女","26779426","演员","是","4","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","55098763","1082","何悯鸿"
"27549357","张慧雯","女","26665065","演员","是","4","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55098763","1083","林奚"
"27489544","吴珏瑾","女","35332289","演员","是","33","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","54979137","1084","刘瑶妈"
"27547744","钱漪","男","35332289","演员","是","31","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55095537","1085","卢笛爸爸"
"27547786","李洪涛","男","26928226","演员","是","15","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55095621","1086","顾偃开"
"27547786","李洪涛","男","26683725","演员","是","45","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55095621","1087","祁大伟"
"27488329","杨新鸣","男","35033654","配音","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","54976707","1088",
"27488329","杨新鸣","男","26928226","演员","是","17","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54976707","1089","顾四爷"
"27488329","杨新鸣","男","26683725","演员","是","7","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54976707","1090","钟西北"
"27488329","杨新鸣","男","26671336","演员","是","4","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","54976707","1091","太爷"
"27488329","杨新鸣","男","26298935","演员","是","6","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","54976707","1092","陈久仁"
"27488329","杨新鸣","男","25870290","演员","是","8","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54976707","1093","唐元彪"
"27551132","何杜娟","女","34792296","演员","是","31","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55102313","1094","女护工"
"27551132","何杜娟","女","26683725","演员","是","6","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55102313","1095","楚珺"
"27551132","何杜娟","女","25870290","演员","是","6","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","55102313","1096","刘灵子"
"27559707","任婉婧","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55119463","1097","海氏"
"27559707","任婉婧","女","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55119463","1099",
"27503117","李念","女","27088993","演员","是","5","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","55006283","1103","朱丽"
"27493357","张勇","女","25994712","编剧","是","1","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","54986763","1104",
"27559766","江森","男","26345137","演员","是","12","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","55119581","1105","提萨"
"27482880","蒋冰","男","26345137","演员","是","9","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","54965809","1106","张士雍"
"27498460","王黎雯","女","26665065","演员","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","54996969","1107","林母"
"27483363","江柏萱","男","34792298","演员","是","22","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","54966775","1108","简志国"
"27558901","黄澄澄","男","35613241","演员","是","38","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","55117851","1109","袁浩"
"27503138","毛孩","男","35613241","演员","是","25","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","55006325","1110","宝根"
"27484215","张艺心","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","54968479","1111","宁家保姆"
"27492012","潘斌龙","男","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","54984073","1112","老柯"
"27482877","王海地","男","30423905","演员","是","33","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54965803","1113","靳长晓"
"27480984","石云鹏","男","36534750","演员","是","9","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54962017","1114","向鹏飞"
"27480984","石云鹏","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","54962017","1115","杨速"
"27480984","石云鹏","男","26743573","演员","是","17","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54962017","1116",
"27480984","石云鹏","男","26430092","演员","是","32","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","54962017","1117","小明"
"27484473","徐雷智","男","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","54968995","1118","陆总"
"27482773","刘钧","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54965595","1119","张书记"
"27482773","刘钧","男","35613241","演员","是","23","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54965595","1120","李国春"
"27482773","刘钧","男","34792295","演员","是","6","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54965595","1121","乔祖望"
"27482773","刘钧","男","30421903","演员","是","11","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","54965595","1122","汪总工"
"27482773","刘钧","男","27088993","演员","是","25","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","54965595","1123","洪总"
"27482773","刘钧","男","26928226","演员","是","6","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54965595","1124","盛紘"
"27482773","刘钧","男","26759908","演员","是","9","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54965595","1125","范仲淹"
"27482773","刘钧","男","26665065","演员","是","15","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","54965595","1126","梁帝萧歆"
"27482773","刘钧","男","25870290","演员","是","18","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54965595","1127","浦律师"
"27557621","龙斌","男","35332289","演员","是","50","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55115291","1128","老江"
"27554352","王沛禄","男","36571896","演员","是","18","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","55108753","1129","郭阿弟"
"27554352","王沛禄","男","35332289","演员","是","43","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55108753","1130","油罐车副驾"
"27554352","王沛禄","男","35033654","演员","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55108753","1131","瘦脸"
"27554352","王沛禄","男","33442331","演员","是","11","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","55108753","1132","赵悟民"
"27483015","墨阳","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54966079","1133","河洞乡书记"
"27483015","墨阳","男","26683725","演员","是","48","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","54966079","1134","赵峥"
"27547648","任帅","男","35332289","演员","是","21","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55095345","1135","夏江"
"27547648","任帅","男","33442331","演员","是","42","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","55095345","1136","王局长"
"27547648","任帅","男","26797690","演员","是","32","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55095345","1137","李主任"
"27547648","任帅","男","26683725","演员","是","39","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55095345","1138","常立生"
"27547938","宋轶","女","25994712","演员","是","5","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","55095925","1139","于曼丽"
"27516241","赵君","男","26797690","演员","是","25","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55032531","1140","刘总工"
"27480653","郭晓东","男","36534750","演员","是","3","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","54961355","1141","庄超英"
"27488381","周野芒","男","34792298","演员","是","28","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","54976811","1142","田父"
"27502631","周铁","男","34792298","演员","是","13","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55005311","1143","阿才哥"
"27496260","傅英彰","男","26298935","艺术指导","否","999","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","54992569","1144",
"27500484","吴靖萱","女","34792296","演员","否","999","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55001017","1145","红唇女"
"27484451","张铎","男","35033654","演员","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","54968951","1146","警察甲"
"27557955","刘恩佳","女","35033654","演员","是","60","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55115959","1147","成年安晓燕"
"27480702","国歌","女","35613241","演员","是","41","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54961453","1148","王晚菊"
"27480702","国歌","女","34792295","演员","是","33","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","54961453","1149","魏淑英"
"27480702","国歌","女","30423905","演员","是","45","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54961453","1150","陶医生"
"27483487","陈思斯","女","30423905","演员","是","41","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54967023","1151","袁湘"
"27484241","孙浩涪","男","30423905","演员","是","40","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54968531","1152","赵小波"
"27484241","孙浩涪","男","26797690","演员","是","42","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","54968531","1153","赵小波"
"27483025","徐囡楠","女","30423905","演员","是","34","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","54966099","1154","冯雪华"
"27560088","韩淼","男","26430092","演员","否","999","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","55120225","1155","关雎尔师兄"
"27551843","冯军","女","34792296","演员","是","21","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55103735","1156","唐大妈"
"27551843","冯军","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55103735","1157","余老夫人"
"27483544","夏一瑶","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","54967137","1158","朱氏"
"27483739","牛飘","男","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","54967527","1159","叶蓁蓁父亲"
"27480743","李明珠","女","36571896","演员","是","21","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","54961535","1160","李老太太"
"27480743","李明珠","女","33442331","演员","是","23","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","54961535","1161","李姐"
"27554851","刘秋实","男","34792298","演员","是","14","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55109751","1162","刘之呈"
"27554851","刘秋实","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55109751","1163","葛闳"
"27483961","田璐菡","女","26759908","演员","是","32","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","54967971","1164","缳儿"
"27502065","郑皓原","男","26759908","演员","是","24","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55004179","1165","苏舜钦"
"27539939","刘丹","女","35613241","演员","是","28","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","55079927","1166","沈大夫"
"27539939","刘丹","女","35332289","演员","是","6","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55079927","1167","陶映红"
"27539939","刘丹","女","35321446","演员","是","9","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","55079927","1168","曹自立"
"27539939","刘丹","女","34792295","演员","是","36","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55079927","1169","小茉妈"
"27558314","张昕琦","女","25754848","演员","是","56","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55116677","1170","心杨"
"27487771","刘冠霖","男","35332289","演员","是","27","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","54975591","1171","杨总"
"27487771","刘冠霖","男","25870290","演员","是","36","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","54975591","1172",
"27487771","刘冠霖","男","25754848","演员","是","35","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54975591","1173","夏春"
"27547952","张龄心","女","35332289","演员","是","17","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55095953","1174","莫医生"
"27547952","张龄心","女","26665065","演员","是","37","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55095953","1175","戚夫人"
"27547952","张龄心","女","25754848","演员","是","9","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55095953","1176","夏冬"
"27217254","刘涛","女","35613241","演员","是","6","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","54434557","1177","李唐"
"27217254","刘涛","女","35332289","演员","是","4","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","54434557","1178","杜局"
"27217254","刘涛","女","26743573","演员","是","1","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","54434557","1179","安迪"
"27217254","刘涛","女","26430092","演员","是","1","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","54434557","1180","安迪"
"27217254","刘涛","女","25754848","演员","是","2","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","54434557","1181","穆霓凰"
"27559770","朱朱","女","26759908","编剧","是","1","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","55119589","1182",
"27559770","朱朱","女","26683725","编剧","是","1","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55119589","1183",
"27559770","朱朱","女","26345137","编剧","是","2","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","55119589","1184",
"27546068","穆丽燕","女","34792296","演员","是","24","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55092185","1185","段母"
"27546068","穆丽燕","女","33442331","演员","是","38","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","55092185","1186","岳母"
"27546068","穆丽燕","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55092185","1187","贺老太太"
"27546068","穆丽燕","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55092185","1188","曲筱绡母亲"
"27546068","穆丽燕","女","26683725","演员","是","72","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55092185","1189","乔禾"
"27546068","穆丽燕","女","26430092","演员","是","20","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","55092185","1190","曲母"
"27546068","穆丽燕","女","26088457","演员","否","999","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","55092185","1191","薄靳言母亲"
"27549621","张晚意","男","34792295","演员","是","4","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55099291","1192","乔二强"
"27500359","寇智国","男","34792298","演员","是","18","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55000767","1193","大眼"
"27480705","张俪","女","34792298","演员","是","16","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","54961459","1194","罗一归"
"27546840","彭昱畅","男","27088993","演员","是","11","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","55093729","1195","小蒙"
"27546840","彭昱畅","男","26671336","演员","是","2","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","55093729","1196","肖衍"
"27518280","李易祥","男","35033654","演员","是","69","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","55036609","1197","春玲大"
"27484023","黄品沅","男","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","54968095","1198","沈父"
"27558263","李雪婷","女","26430092","演员","是","36","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","55116575","1199","阿关囡"
"27500361","刘润萱","女","26088457","演员","否","999","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","55000771","1200","韩娟"
"27556957","刘姝辰","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55113963","1201","余方氏"
"27553758","吴弘","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55107565","1202","梁晗"
"27553785","杜双宇","男","30421903","演员","否","999","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","55107619","1203","王西"
"27551990","宋楚炎","男","30421903","演员","否","999","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","55104029","1204","老许"
"27547507","练练","女","35321446","演员","是","6","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","55095063","1205","韦春红"
"27547507","练练","女","34792298","演员","是","7","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55095063","1206","陈昕儿"
