cast_id,cast_name,gender,movie_id,k_role,is_main_cast,index,id,k_title,k_type,k_release_date,k_region,k_movie_year,k_genres,is_rating,rating_num,rating_people,k_rating_people,rating_index,k_movie_id,k_cast_id,uid,portray,movie_id_m,cast_role_agg,main_cast
27484964,蒋林燕,女,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,54969977,1313,彩票店老板娘,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27484964,蒋林燕,女,25754848,演员,是,53,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54969977,1314,誉王妃,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27546749,赵一龙,男,25754848,演员,是,33,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55093547,1315,甄平,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27482701,王鸥,女,25994712,演员,是,7,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,54965451,1316,汪曼春,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27482701,王鸥,女,25754848,演员,是,10,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54965451,1317,秦般若,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27232185,柯蓝,女,26683725,演员,是,28,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54464419,1318,郑燕华,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27504291,王澜,女,34792295,演员,是,19,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55008631,1327,曲阿英,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27548834,赵圆瑗,女,26345137,演员,是,5,26345137,如果蜗牛有爱情,电视剧,2016-10-24,中国大陆,2016,剧情/爱情/悬疑,有评分,7.2,105271,105271,871,52690323,55097717,1329,叶梓夕,m52690323,演员,"王凯, 王子文, 徐悦, 于恒, 赵圆瑗"
27484769,淮文,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,54969587,1330,刘健,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27554712,王鲁,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55109473,1331,科员乙,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27484659,王岗,男,26665065,演员,否,999,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,54969367,1332,齐勋,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27216195,袁泉,女,34792298,演员,是,2,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,54432439,1333,宁宥,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27481167,热依扎,女,35033654,演员,是,8,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,54962383,1335,李水花,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27504141,殷桃,女,36189205,演员,是,1,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55008331,1336,沈琳,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27481755,赵阳,男,30423905,演员,是,17,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,54963559,1337,虞山卿,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27481755,赵阳,男,26797690,演员,是,10,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,54963559,1338,虞山卿,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27484772,袁子弹,女,34792296,编剧,是,1,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,54969593,1339,,m69584641,编剧,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27484772,袁子弹,女,26743573,编剧,是,1,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,54969593,1340,,m53487195,编剧,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27484772,袁子弹,女,26430092,编剧,是,1,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,54969593,1341,,m52860233,编剧,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27480492,朱雨辰,男,35613241,演员,是,17,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54961033,1342,郑三,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27480492,朱雨辰,男,34792296,演员,是,3,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,54961033,1343,王牛郎,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27480492,朱雨辰,男,30421903,演员,是,12,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,54961033,1344,林岳,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27483051,纪宁,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,54966151,1345,冯京,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27504447,何建泽,男,26759908,演员,是,40,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55008943,1346,包拯,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27502392,李超,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55004833,1347,,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27502392,李超,男,34792298,演员,是,31,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55004833,1348,小童,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27502392,李超,男,34792295,演员,是,85,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55004833,1349,指导员,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27502392,李超,男,30423905,演员,是,25,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55004833,1350,梁凡,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27502392,李超,男,25754848,演员,是,71,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55004833,1351,徐大人,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27484701,卢杉,女,25754848,演员,是,34,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54969451,1352,靖王妃,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27504444,吴磊,男,25754848,演员,是,12,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55008937,1353,飞流,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27499697,戴云霞,女,26683725,演员,是,46,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54999443,1354,房宇辉,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27484192,薛淑洁,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54968433,1355,周良顺妻,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27484192,薛淑洁,女,26683725,演员,是,29,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54968433,1356,程露,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27560574,高旭阳,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,55121197,1357,高乡长,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27561922,李晨涛,女,30423905,演员,是,14,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55123893,1358,程母,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27561922,李晨涛,女,26797690,演员,是,41,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55123893,1359,程母,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
33417570,李乐,男,34792295,演员,是,38,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,66835189,1360,文斌,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
30168671,周翊然,男,34792295,演员,是,5,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,60337391,1361,乔七七,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27576853,葛兆美,女,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,55153755,1362,老太太,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27562718,张怀公,男,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,55125485,1363,中年男子,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
30481550,安沺,女,27088993,演员,是,20,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,60963149,1364,少年苏明玉,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
35707141,王海龙,男,25994712,演员,是,33,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,71414331,1366,阿三,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
36125724,喻庆辉,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,72251497,1367,张爷爷,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
34876232,夏梦,女,34792298,演员,是,47,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,69752513,1368,青年宁宥,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
35812541,么琳,女,34792298,演员,是,40,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,71625131,1369,班主任李老师,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27573655,张建新,女,34792298,演员,是,25,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55147359,1370,陈母,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
35516673,包圆圆,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,71033395,1371,小玲,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
30124167,老羊,男,35033654,演员,是,39,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,60248383,1374,菇贩老辛,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
34814755,郏莉莉,女,26430092,演员,否,999,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,69629559,1375,夏文娟,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
30439419,梅宝莱,女,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,60878887,1376,啦啦队教练,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27665868,胡樱子,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55331785,1377,恐恐,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27565168,邓伦,男,26743573,演员,是,7,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55130385,1378,谢童,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27562362,张天舒,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55124773,1379,老高,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27562362,张天舒,男,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,55124773,1380,孙副总,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27562362,张天舒,男,26779426,演员,否,999,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,55124773,1381,,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27562362,张天舒,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55124773,1382,,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27562637,金子,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55125323,1390,少女丹姝,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27576304,马丁,女,34792298,演员,是,36,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55152657,1391,邹婷婷,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27576304,马丁,女,34792295,演员,是,78,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55152657,1392,石厂长老婆,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27576304,马丁,女,26928226,演员,是,27,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55152657,1393,雪娘,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27576304,马丁,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55152657,1394,八大王妃,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
35809401,杨毅春,男,35332289,演员,是,97,35332289,开端,电视剧,2022-01-11,中国大陆,2022,剧情,有评分,7.9,968506,968506,2766,70664627,71618851,1402,相关领导,m70664627,演员,"白敬亭, 赵今麦, 刘奕君, 刘涛, 黄觉"
35205528,李斌,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,70411105,1403, 陶然亭经理,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
35205528,李斌,男,35332289,演员,是,29,35332289,开端,电视剧,2022-01-11,中国大陆,2022,剧情,有评分,7.9,968506,968506,2766,70664627,70411105,1404,副市长,m70664627,演员,"白敬亭, 赵今麦, 刘奕君, 刘涛, 黄觉"
35205528,李斌,男,34792295,演员,是,113,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,70411105,1405,宁校长,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
34802139,景研竣,男,34792298,演员,是,48,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,69604327,1419,青年田景野,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27569671,美浓轮泰史,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,55139391,1420,坦克车长,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
30153675,高满堂,男,35033654,编剧,是,1,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,60307399,1421,,m70067357,编剧,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
30153675,高满堂,男,25870290,编剧,是,1,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,60307399,1422,,m51740629,编剧,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27575679,德柏,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55151407,1423,赵鹏举,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
35282467,潘非佯,男,30423905,演员,否,999,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,70564983,1424,吴晓波,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
30402186,金晖,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,60804421,1425,陈总,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
30402186,金晖,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,60804421,1426,咖啡店长,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
30402186,金晖,男,26430092,演员,否,999,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,60804421,1427,咖啡店张总,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
35211060,杨智迪,女,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,70422169,1428,邵氏,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27566429,彭杨,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,55132907,1429,乔胜利妻,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27566429,彭杨,女,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55132907,1430,夏海萍,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
35637105,朱丛冉,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,71274259,1431,法老王调酒师,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
35190853,贾笑涵,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,70381755,1432,少女中心禾,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
35024933,于嘉溢,男,34792295,演员,是,40,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,70049915,1433,徐福年,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
35024933,于嘉溢,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,70049915,1434,杨怀敏,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
36726458,叶泉希,女,36534750,演员,是,15,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,73452965,1448,庄筱婷(童年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
36720560,朱苏洁,女,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,73441169,1449,船上民众,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
36915391,王江一,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,73830831,1451,方达生,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
37102831,靳茗程,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,74205711,1452,周晓莉,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
37102831,靳茗程,女,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,74205711,1453,护士,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
37102831,靳茗程,女,34792295,演员,否,999,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,74205711,1454,,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
36624867,葛兴佳,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,73249783,1455,船上民众,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
36572587,沈倩然,女,34792295,演员,是,79,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,73145223,1456,石厂长女儿,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
36572587,沈倩然,女,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,73145223,1457,媚儿,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
36839758,赵烁,男,30421903,导演,是,2,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,73679565,1461,,m60843855,导演,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27561063,冷海铭,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55122175,1465,老孙,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27561063,冷海铭,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,55122175,1466,矿业好心员工,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27561063,冷海铭,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55122175,1467,王贽,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27561063,冷海铭,男,26430092,演员,否,999,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,55122175,1468,调查人,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
34903302,孙安可,女,34792295,演员,是,10,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,69806653,1469,孙小茉,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
35499257,马凡丁,女,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,70998563,1471,杨逦,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
36237135,金梦翼,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,72474319,1472,被救男孩,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
30484919,红花,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,60969887,1478,牛姐,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
30484919,红花,女,34792296,演员,是,19,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,60969887,1479,周大妈,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
30484919,红花,女,30423905,演员,是,32,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,60969887,1480,裴有芬,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
30484919,红花,女,27088993,演员,是,16,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,60969887,1481,舅妈,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
